VUL4J-7,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Nopol,0:06:40,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-10,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-10,Nopol,0:00:36,RepairStatus.SUCCESS,"September 05, 2022"
VUL4J-11,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-11,Nopol,0:00:13,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Astor-jgenprog,0:00:36,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Astor-jKali,0:00:46,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Astor-jMutRepair,0:00:40,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Astor-Cardumen,0:00:46,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Astor-jgenprog,0:20:40,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Nopol,0:00:50,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Astor-jKali,0:09:23,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Astor-jMutRepair,0:10:36,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Astor-Cardumen,0:13:38,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-19,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-10,Arja-Kali,0:00:08,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-44,Astor-jKali,0:00:59,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-44,Astor-jMutRepair,0:00:52,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-44,Astor-Cardumen,0:03:33,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-44,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-44,Nopol,0:02:23,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-46,Astor-jgenprog,0:00:30,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-46,Astor-jKali,0:00:31,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-46,Astor-jMutRepair,0:00:19,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Astor-jgenprog,0:00:37,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Astor-jKali,0:00:24,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Astor-jMutRepair,0:00:22,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-46,Astor-Cardumen,0:02:53,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-46,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Astor-Cardumen,0:00:43,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-45,Nopol,0:00:14,RepairStatus.UNKNOWN,"September 05, 2022"
